"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Morejon, Adrian",670970,"SD","SI","Sinker",0.2,0,"147",47.6,"32","0.276","0.31","0.33",20,3.1,4,"0.331","0.396","0.352",28.6
"Roupp, Landen",694738,"SF","CH","Changeup",1.9,2,"121",18.3,"32","0.1","0.133","0.167",31.9,31.3,19.2,"0.209","0.267","0.238",25
"May, Dustin",669160,"STL","SI","Sinker",-1.3,-1,"107",18,"32","0.387","0.516","0.416",12.3,9.4,14.3,"0.339","0.424","0.344",57.1
"Romero, JoJo",668941,"STL","SI","Sinker",2.5,3,"126",42.9,"32","0.231","0.231","0.287",11.6,12.5,25,"0.259","0.339","0.328",52.2
"Bruihl, Justin",677865,"STL","ST","Sweeper",-1.2,-1,"114",36.1,"32","0.25","0.292","0.311",14.3,12.5,9.5,"0.282","0.377","0.367",31.8
"Lauer, Eric",641778,"TOR","CH","Changeup",-0.1,0,"92",17.6,"32","0.241","0.276","0.273",12.2,6.3,7.4,"0.283","0.442","0.347",40.7
"Lord, Brad",695418,"WSH","SI","Sinker",4.5,4,"95",23.3,"32","0.161","0.161","0.163",16.7,12.5,22.2,"0.233","0.28","0.239",37
"Beeks, Jalen",656222,"TEX","FF","4-Seam Fastball",2.4,3,"117",52.5,"31","0.143","0.25","0.203",17.9,25.8,22.2,"0.187","0.287","0.237",52.4
"Lorenzen, Michael",547179,"COL","FF","4-Seam Fastball",-2.2,-3,"114",18.5,"31","0.321","0.714","0.458",11.5,22.6,15.2,"0.329","0.672","0.447",66.7
"Zeferjahn, Ryan",666171,"LAA","ST","Sweeper",2.8,3,"119",37.4,"31","0.074","0.148","0.171",42.1,38.7,29.3,"0.111","0.142","0.186",26.7
"Suarez, José",660761,"ATL","CH","Changeup",-0.3,0,"100",30.5,"31","0.25","0.321","0.294",38.3,41.9,22.8,"0.187","0.252","0.239",40
"Kikuchi, Yusei",579328,"LAA","SL","Slider",-0.2,0,"109",19.2,"31","0.333","0.519","0.439",31.7,22.6,23.3,"0.249","0.393","0.329",30
"Ashcraft, Graham",668933,"CIN","SL","Slider",3.6,5,"141",48.8,"31","0.033","0.033","0.053",46,51.6,34,"0.104","0.128","0.121",42.9
"Suarez, Ranger",624133,"BOS","FC","Cutter",2.2,3,"116",20.2,"31","0.207","0.414","0.297",15.9,12.9,16.7,"0.248","0.479","0.328",38.5
"Severino, Luis",622663,"ATH","FF","4-Seam Fastball",0,0,"136",20.4,"31","0.259","0.37","0.327",30.9,35.5,22,"0.173","0.275","0.257",50
"Williams, Devin",642207,"NYM","CH","Changeup",-2.1,-2,"104",47.7,"31","0.357","0.5","0.405",40.4,32.3,22.7,"0.257","0.424","0.332",33.3
"Bruihl, Justin",677865,"STL","SI","Sinker",1.6,2,"134",42.4,"31","0.174","0.217","0.308",16.7,3.2,5,"0.283","0.379","0.394",54.5
"Hancock, Emerson",676106,"SEA","ST","Sweeper",1.1,2,"151",23.3,"31","0.129","0.161","0.132",36.2,48.4,20.8,"0.123","0.139","0.115",0
"Graceffo, Gordon",700669,"STL","FF","4-Seam Fastball",4,4,"111",43.5,"31","0.179","0.179","0.213",10.9,9.7,18.8,"0.319","0.486","0.38",76
"Nardi, Andrew",677053,"MIA","FF","4-Seam Fastball",1.4,2,"110",49.8,"31","0.25","0.25","0.32",25.8,22.6,18.9,"0.23","0.33","0.334",50
"Bradley, Taj",671737,"MIN","FS","Split-Finger",1.3,2,"163",23,"31","0.172","0.241","0.213",43.5,32.3,22.7,"0.196","0.246","0.225",42.1
"Dreyer, Jack",676263,"LAD","FF","4-Seam Fastball",2.1,3,"124",49.8,"31","0.231","0.231","0.273",20,29,23.1,"0.193","0.272","0.267",50
"Civale, Aaron",650644,"ATH","SI","Sinker",-3,-3,"116",18.8,"31","0.357","0.643","0.429",10.4,22.6,19.4,"0.31","0.465","0.362",63.6
"Wells, Tyler",669330,"BAL","FF","4-Seam Fastball",-1.9,-2,"106",36.7,"31","0.292","0.625","0.422",22.9,12.9,13.3,"0.263","0.429","0.358",36.4
"Lowder, Rhett",695076,"CIN","FF","4-Seam Fastball",0.1,0,"141",23.8,"31","0.269","0.385","0.362",10.7,6.5,5.3,"0.273","0.443","0.372",33.3
"Abreu, Bryan",650556,"HOU","SL","Slider",-2.5,-3,"126",47.7,"31","0.28","0.6","0.432",43.6,38.7,29.3,"0.191","0.417","0.341",53.8
"Elder, Bryce",693821,"ATL","FF","4-Seam Fastball",1.5,2,"144",23.7,"31","0.222","0.259","0.276",16.1,12.9,15.4,"0.217","0.281","0.278",30.4
"Lowder, Rhett",695076,"CIN","CH","Changeup",1,1,"123",20.8,"30","0.172","0.241","0.203",27.7,23.3,19.4,"0.255","0.374","0.285",31.8
"Parker, Mitchell",680730,"WSH","SL","Slider",-0.6,-1,"118",58.4,"30","0.259","0.37","0.366",39.7,30,24.3,"0.233","0.346","0.28",63.2
"Varland, Gus",681402,"WSH","FF","4-Seam Fastball",0.6,1,"98",47.8,"30","0.321","0.393","0.317",27.8,30,33.3,"0.243","0.321","0.271",65
"Cavalli, Cade",676917,"WSH","SI","Sinker",-1.1,-1,"106",18.4,"30","0.37","0.444","0.423",13.5,20,37.5,"0.269","0.364","0.315",52.4
"Leasure, Jordan",673929,"CWS","FF","4-Seam Fastball",0.8,1,"125",48.6,"30","0.154","0.385","0.287",19.1,20,13.6,"0.189","0.591","0.372",50
"Vodnik, Victor",680767,"COL","FF","4-Seam Fastball",-1.5,-2,"123",49.4,"30","0.36","0.44","0.41",29.8,23.3,21.2,"0.273","0.485","0.385",50
"Ashcraft, Braxton",677952,"PIT","SI","Sinker",2.1,2,"104",17.2,"30","0.231","0.269","0.271",21.6,6.7,20,"0.278","0.35","0.32",48
"Scholtens, Jesse",669947,"TB","SL","Slider",1.4,2,"125",35.5,"30","0.172","0.345","0.263",15,13.3,11.8,"0.269","0.417","0.307",36
"Uribe, Abner",682842,"MIL","SI","Sinker",0,0,"123",60.6,"30","0.286","0.429","0.365",17.3,20,21.4,"0.322","0.489","0.371",40.9
"Brogdon, Connor",641401,"CLE","FF","4-Seam Fastball",-1.2,-1,"114",49.4,"30","0.296","0.704","0.425",30.5,30,25.7,"0.262","0.594","0.372",50
"Varland, Louis",686973,"TOR","FF","4-Seam Fastball",2.7,4,"134",45.4,"30","0.16","0.2","0.225",28.2,46.7,25,"0.127","0.143","0.195",16.7
"Brazobán, Huascar",623211,"NYM","CH","Changeup",1.2,1,"97",40.1,"30","0.2","0.267","0.233",30.4,16.7,10.6,"0.212","0.261","0.206",24
"Sterner, Justin",686993,"ATH","FF","4-Seam Fastball",0.9,1,"123",40.2,"30","0.28","0.32","0.326",17.2,20,15.4,"0.231","0.341","0.307",50
"Kilian, Caleb",668873,"SF","FF","4-Seam Fastball",1.9,2,"117",50.4,"30","0.192","0.308","0.257",18.2,20,20.7,"0.195","0.335","0.267",33.3
"Brubaker, JT",664141,"SF","SI","Sinker",0.9,1,"126",48.6,"30","0.24","0.32","0.32",13.5,16.7,20.8,"0.311","0.465","0.394",35
"Lorenzen, Michael",547179,"COL","CH","Changeup",-1.8,-2,"121",19.7,"30","0.296","0.481","0.37",38.2,20,12.8,"0.273","0.442","0.346",38.1
"Nola, Aaron",605400,"PHI","SI","Sinker",-2.1,-2,"119",18.6,"30","0.385","0.654","0.455",14.9,16.7,14.3,"0.39","0.757","0.493",40.9
"Griffin, Foster",656492,"WSH","FF","4-Seam Fastball",-2.9,-3,"102",16,"29","0.2","0.5","0.417",8.3,17.2,12.8,"0.254","0.518","0.442",40
"Lovelady, Richard",663992,"WSH","ST","Sweeper",0.5,1,"97",40.9,"29","0.222","0.37","0.284",25.5,24.1,18.9,"0.211","0.367","0.277",25
"Yamamoto, Yoshinobu",808967,"LAD","FC","Cutter",-1.6,-2,"119",17.9,"29","0.4","0.56","0.433",27.1,10.3,13.6,"0.339","0.596","0.416",30.4
"Ramírez, Yohan",670990,"PIT","ST","Sweeper",3,4,"124",39,"29","0.074","0.111","0.153",35.1,41.4,25.5,"0.173","0.239","0.215",40
"Megill, Trevor",656730,"MIL","CU","Curveball",3.3,3,"88",42.9,"29","0.115","0.154","0.159",46.9,31,30,"0.115","0.147","0.156",22.2
"Boyd, Matthew",571510,"CHC","CH","Changeup",0.9,1,"123",28.6,"29","0.214","0.393","0.272",36.8,27.6,17,"0.273","0.454","0.325",20
"Severino, Luis",622663,"ATH","FC","Cutter",-1.3,-2,"142",21.3,"29","0.333","0.524","0.46",18.2,3.4,6.3,"0.298","0.492","0.437",20
"Leasure, Jordan",673929,"CWS","SL","Slider",-2.3,-3,"113",44,"29","0.308","0.692","0.447",37,27.6,25,"0.342","0.722","0.474",38.9
"Brown, Ben",676962,"CHC","FF","4-Seam Fastball",-0.5,-1,"148",36.9,"29","0.28","0.4","0.339",18.8,20.7,16.2,"0.22","0.33","0.287",35
"May, Dustin",669160,"STL","FC","Cutter",2.3,3,"112",18.9,"29","0.269","0.308","0.278",13.1,10.3,15.8,"0.274","0.326","0.283",33.3
"Winn, Keaton",676775,"SF","FS","Split-Finger",1.4,2,"123",58.6,"29","0.115","0.192","0.204",44.3,37.9,20.8,"0.16","0.232","0.204",25
"Dreyer, Jack",676263,"LAD","SL","Slider",0.4,0,"109",43.8,"29","0.185","0.37","0.266",38.2,31,22,"0.187","0.42","0.285",38.9
"Corbin, Patrick",571578,"TOR","SL","Slider",1.2,1,"100",25.5,"29","0.179","0.286","0.217",44.7,44.8,27.1,"0.165","0.232","0.189",46.7
"Burke, Brock",656271,"CIN","FF","4-Seam Fastball",1.6,2,"100",35.2,"29","0.16","0.28","0.266",27.1,37.9,29.7,"0.182","0.267","0.265",42.9
"Kelly, Merrill",518876,"AZ","CH","Changeup",-3.8,-4,"114",29.9,"29","0.333","0.5","0.419",40,17.2,13.2,"0.393","0.593","0.471",42.1
"Meyer, Max",676974,"MIA","FF","4-Seam Fastball",0.2,0,"125",21.2,"29","0.222","0.444","0.309",15,13.8,13.8,"0.265","0.52","0.358",56.5
"Baker, Bryan",641329,"TB","CH","Changeup",3.3,3,"104",45.8,"29","0.138","0.207","0.148",42.9,34.5,21.3,"0.141","0.164","0.133",5.3
"Lord, Brad",695418,"WSH","FF","4-Seam Fastball",-1.4,-2,"151",37,"29","0.4","0.56","0.495",23.1,20.7,10.3,"0.301","0.483","0.371",65
"Sulser, Cole",642121,"TB","CH","Changeup",-0.9,-1,"130",41.7,"29","0.24","0.32","0.283",32.1,24.1,16.7,"0.199","0.362","0.283",36.8
"Abel, Mick",690953,"MIN","FF","4-Seam Fastball",-0.4,-1,"153",42.9,"29","0.391","0.522","0.46",33.8,24.1,15.9,"0.337","0.652","0.478",50
"Mejia, Juan",675848,"COL","ST","Sweeper",-0.2,0,"134",40.6,"28","0.269","0.385","0.314",44.1,35.7,23.3,"0.171","0.266","0.225",12.5
"Poulin, PJ",676571,"WSH","FF","4-Seam Fastball",-2,-2,"91",29.4,"28","0.273","0.455","0.395",10,7.1,6.5,"0.329","0.573","0.451",55
"Bubic, Kris",663460,"KC","CH","Changeup",3.9,5,"134",21.2,"28","0.037","0.037","0.059",38.4,32.1,17,"0.151","0.226","0.182",22.2
"Povich, Cade",700249,"BAL","FF","4-Seam Fastball",1,1,"100",38.3,"28","0.2","0.48","0.327",22.2,10.7,10,"0.272","0.519","0.374",36.4
"Pérez, Martín",527048,"ATL","FC","Cutter",-0.1,0,"98",22,"28","0.28","0.6","0.391",12.2,25,25,"0.237","0.374","0.293",42.1
"López, Reynaldo",625643,"ATL","SL","Slider",-2.5,-3,"130",31,"28","0.304","0.478","0.377",34,25,17.1,"0.321","0.493","0.391",35.3
"Woodford, Jake",663765,"MIL","FC","Cutter",0.7,1,"103",40.4,"28","0.296","0.444","0.334",25,10.7,13.6,"0.386","0.659","0.455",45.8
"Festa, Matt",670036,"CLE","FF","4-Seam Fastball",-1.1,-1,"100",39.8,"28","0.28","0.4","0.346",29.5,35.7,41.7,"0.238","0.367","0.282",31.3
"Peralta, Wandy",593974,"SD","CH","Changeup",1.1,1,"114",40.1,"28","0.222","0.37","0.27",32.4,21.4,14.6,"0.301","0.435","0.33",33.3
"Anderson, Drew",623454,"DET","CH","Changeup",-1.1,-1,"106",32.4,"28","0.192","0.385","0.275",30.6,32.1,20,"0.159","0.278","0.221",35.3
"Kelly, Kevin",687330,"TB","SI","Sinker",3.9,5,"119",54.6,"28","0.12","0.12","0.204",23.6,17.9,22.7,"0.312","0.489","0.383",55
"Taillon, Jameson",592791,"CHC","FC","Cutter",1.2,2,"130",23.6,"28","0.174","0.435","0.332",28.3,14.3,16,"0.181","0.345","0.308",42.1
"Taillon, Jameson",592791,"CHC","FF","4-Seam Fastball",-1.6,-2,"142",25.8,"28","0.296","0.667","0.413",18.2,17.9,15.6,"0.3","0.712","0.432",40.9
"Alvarado, Elvis",665660,"ATH","FF","4-Seam Fastball",-1.2,-1,"110",60.4,"28","0.227","0.5","0.388",40,28.6,19.5,"0.207","0.52","0.386",42.9
"Patrick, Chad",694477,"MIL","SI","Sinker",-1,-1,"113",21.2,"28","0.35","0.65","0.469",17.5,17.9,22.7,"0.286","0.581","0.427",47.1
"Varland, Gus",681402,"WSH","SL","Slider",-0.9,-1,"102",49.8,"28","0.24","0.48","0.331",27.8,17.9,16.1,"0.309","0.587","0.402",42.9
"Kikuchi, Yusei",579328,"LAA","FS","Split-Finger",1.3,2,"125",22,"28","0.143","0.357","0.207",27.8,32.1,22,"0.213","0.516","0.304",36.8
"Suter, Brent",608718,"LAA","FF","4-Seam Fastball",-6.1,-6,"98",27.6,"28","0.417","0.833","0.57",13.7,14.3,11.1,"0.24","0.477","0.362",25
"Kikuchi, Yusei",579328,"LAA","FC","Cutter",-1.8,-2,"94",16.6,"28","0.316","0.474","0.455",29.5,25,23.3,"0.261","0.519","0.448",58.3
"Vesia, Alex",681911,"LAD","FF","4-Seam Fastball",0.8,1,"115",59,"28","0.13","0.217","0.246",26.4,21.4,18.2,"0.192","0.303","0.301",29.4
"Klein, Will",694361,"LAD","FF","4-Seam Fastball",3.7,4,"116",48.5,"28","0.148","0.148","0.159",21.7,32.1,26.5,"0.229","0.273","0.237",27.8
"Scott, Tanner",656945,"LAD","SL","Slider",3.8,4,"93",47.7,"28","0.154","0.154","0.179",35.4,28.6,25.8,"0.24","0.287","0.262",22.2
"Bello, Brayan",678394,"BOS","FC","Cutter",-3.5,-4,"116",23,"27","0.36","0.88","0.561",51.6,22.2,33.3,"0.346","0.773","0.486",31.6
"Junk, Janson",676083,"MIA","ST","Sweeper",1.3,1,"88",15.1,"27","0.185","0.333","0.22",14.3,14.8,14.3,"0.21","0.403","0.261",39.1
"Anderson, Grant",681982,"MIL","ST","Sweeper",3.3,3,"88",35.8,"27","0.148","0.259","0.172",30.4,37,29.4,"0.189","0.258","0.193",47.1
"Bibee, Tanner",676440,"CLE","SI","Sinker",-2.9,-3,"101",14.6,"27","0.4","0.6","0.452",18.2,18.5,20.8,"0.34","0.525","0.395",45
"Pérez, Cionel",672335,"WSH","CU","Curveball",1.9,2,"103",34.9,"27","0.16","0.2","0.231",29.2,25.9,26.9,"0.287","0.466","0.349",55.6
"Irvin, Jake",663623,"WSH","CU","Curveball",2.4,3,"135",21.9,"27","0.083","0.083","0.144",44.3,37,19.6,"0.182","0.252","0.245",28.6
"Sterner, Justin",686993,"ATH","FC","Cutter",-3.4,-3,"98",32,"27","0.407","0.704","0.541",29.1,18.5,22.7,"0.258","0.415","0.29",50
"Lee, Dylan",669276,"ATL","SL","Slider",2.7,4,"132",56.4,"27","0.16","0.32","0.211",46.3,37,23.3,"0.154","0.204","0.198",31.3
"Fried, Max",608331,"NYY","CU","Curveball",1.2,1,"110",14.4,"27","0.16","0.16","0.2",24.4,18.5,13.2,"0.191","0.253","0.212",19
"Fluharty, Mason",689254,"TOR","ST","Sweeper",1,1,"97",41.1,"27","0.167","0.333","0.239",46.7,37,29.4,"0.135","0.195","0.179",20
"Miles, Spencer",693686,"TOR","SI","Sinker",3.9,4,"95",32.8,"27","0.174","0.174","0.237",30.8,22.2,31.6,"0.273","0.322","0.325",29.4
"Nelson, Ryne",669194,"AZ","SL","Slider",0.7,1,"92",16.8,"27","0.2","0.28","0.278",37.8,40.7,33.3,"0.224","0.325","0.27",57.1
"Gallen, Zac",668678,"AZ","CU","Curveball",-3.7,-4,"109",19,"27","0.333","0.667","0.45",20.4,18.5,10,"0.349","0.722","0.477",57.9
"Bradish, Kyle",680694,"BAL","FF","4-Seam Fastball",-2.8,-3,"109",17.1,"27","0.478","0.739","0.606",12.2,7.4,22.2,"0.402","0.767","0.526",38.1
"Wolfram, Grant",664991,"BAL","SI","Sinker",-0.2,0,"89",43,"27","0.346","0.5","0.411",24.4,29.6,36.4,"0.267","0.379","0.294",44.4
"Gómez, Yoendrys",672782,"TB","FF","4-Seam Fastball",-3.7,-4,"98",36.4,"27","0.261","0.696","0.439",29.3,29.6,22.9,"0.323","0.791","0.5",40
"Lord, Brad",695418,"WSH","SL","Slider",1.5,2,"108",26.5,"27","0.231","0.346","0.267",24.1,18.5,12.5,"0.263","0.478","0.331",47.6
"Early, Connelly",813349,"BOS","SI","Sinker",2.3,2,"107",17.4,"27","0.143","0.143","0.265",9.4,22.2,28.6,"0.221","0.309","0.336",26.7
"Backhus, Kyle",679775,"PHI","SI","Sinker",-0.4,0,"92",57.1,"27","0.385","0.5","0.381",10.6,14.8,14.8,"0.314","0.485","0.356",36.4
"Legumina, Casey",668984,"TB","FF","4-Seam Fastball",-0.5,0,"100",42.4,"27","0.292","0.458","0.337",17.6,18.5,13.2,"0.249","0.475","0.326",60
"Whitlock, Garrett",676477,"BOS","SL","Slider",-0.8,-1,"88",34.6,"27","0.2","0.4","0.269",34.1,37,26.3,"0.224","0.495","0.317",37.5
"Morán, Jovani",663558,"BOS","CH","Changeup",-1.4,-1,"107",37,"27","0.261","0.435","0.357",41.9,29.6,21.1,"0.221","0.413","0.333",33.3
"Jansen, Kenley",445276,"DET","FC","Cutter",-0.8,-1,"126",79.2,"27","0.273","0.545","0.411",26.9,22.2,16.7,"0.298","0.498","0.405",31.3
"Vest, Will",676684,"DET","FF","4-Seam Fastball",-0.9,-1,"104",45.2,"27","0.364","0.5","0.437",20.8,22.2,19.4,"0.209","0.386","0.335",43.8
"Seabold, Connor",657756,"DET","FF","4-Seam Fastball",-0.2,0,"106",53,"27","0.304","0.522","0.352",17.9,22.2,17.1,"0.221","0.323","0.257",42.1
"Flaherty, Jack",656427,"DET","CU","Curveball",-1.7,-2,"116",19.6,"27","0.273","0.455","0.406",35.4,18.5,12.8,"0.298","0.504","0.399",27.8
"Lawrence, Justin",664875,"PIT","ST","Sweeper",0,0,"100",41.2,"27","0.16","0.36","0.252",41.9,44.4,29.3,"0.163","0.328","0.244",30.8
"Sproat, Brandon",687075,"MIL","FC","Cutter",-0.1,0,"126",27.8,"27","0.304","0.609","0.41",15.9,11.1,16.7,"0.275","0.53","0.37",40.9
"Fedde, Erick",607200,"CWS","SI","Sinker",-0.6,-1,"123",23.7,"27","0.227","0.409","0.35",4.9,14.8,12.9,"0.243","0.346","0.335",44.4
"Liberatore, Matthew",669461,"STL","CH","Changeup",1.2,1,"93",15.7,"27","0.25","0.292","0.31",24.4,3.7,7.1,"0.242","0.303","0.272",16.7
"Buehler, Walker",621111,"SD","FC","Cutter",0,0,"119",25.7,"27","0.273","0.409","0.369",19.2,14.8,22.2,"0.28","0.441","0.382",27.8
"Cavalli, Cade",676917,"WSH","CU","Curveball",0.7,1,"139",24.2,"27","0.24","0.24","0.252",49,44.4,31.6,"0.179","0.198","0.206",30.8
"Nicolas, Kyle",693312,"CIN","FF","4-Seam Fastball",-3.1,-3,"96",48.5,"27","0.294","0.529","0.48",17.2,18.5,20.8,"0.235","0.445","0.441",33.3
"Newcomb, Sean",656794,"CWS","SI","Sinker",-0.6,-1,"107",31.9,"27","0.375","0.583","0.443",12.2,11.1,15.8,"0.333","0.518","0.403",42.9
"Lopez, Jacob",682052,"ATH","FC","Cutter",-1.4,-2,"118",20.7,"27","0.316","0.526","0.461",23.5,14.8,19,"0.223","0.322","0.374",33.3
"Mize, Casey",663554,"DET","SL","Slider",2,2,"111",23.5,"26","0.174","0.348","0.248",31.9,26.9,38.9,"0.231","0.452","0.327",58.8
"Brazobán, Huascar",623211,"NYM","SI","Sinker",2.8,3,"117",48.3,"26","0.174","0.304","0.262",26.2,19.2,33.3,"0.234","0.361","0.308",33.3
"Holton, Tyler",663947,"DET","FC","Cutter",1.4,1,"104",36.9,"26","0.261","0.261","0.288",19.6,11.5,12.5,"0.294","0.351","0.327",50
"Gage, Matt",657424,"SF","SL","Slider",-0.2,0,"122",53.3,"26","0.25","0.45","0.363",20,3.8,5.6,"0.322","0.608","0.456",35
"Santana, Dennis",642701,"PIT","SL","Slider",-2.4,-2,"96",40,"26","0.238","0.476","0.377",32.5,26.9,17.5,"0.222","0.365","0.336",35.7
"De Los Santos, Enyel",660853,"HOU","FF","4-Seam Fastball",0.2,0,"96",40.5,"26","0.261","0.348","0.315",18.6,26.9,17.5,"0.274","0.422","0.344",50
"Miller, Erik",669062,"SF","SI","Sinker",2.5,3,"104",44.3,"26","0.136","0.136","0.212",18.4,26.9,22.6,"0.158","0.212","0.244",26.7
"Moll, Sam",594580,"CIN","SI","Sinker",0.9,1,"95",37.3,"26","0.176","0.176","0.375",13.9,11.5,16.7,"0.171","0.193","0.364",21.4
"Kelly, Merrill",518876,"AZ","FF","4-Seam Fastball",-5.9,-5,"92",24.1,"26","0.45","0.85","0.58",21.1,7.7,13.3,"0.446","1.033","0.633",63.2
"Sewald, Paul",623149,"AZ","FF","4-Seam Fastball",-0.5,0,"98",57.6,"26","0.227","0.636","0.396",24.5,23.1,22.2,"0.28","0.756","0.462",58.8
"Freeland, Kyle",607536,"COL","CU","Curveball",-1.7,-2,"109",25.5,"26","0.304","0.478","0.394",35,26.9,20.6,"0.238","0.378","0.316",50
"Littell, Zack",641793,"WSH","SI","Sinker",-10.1,-9,"89",17.3,"26","0.4","1.04","0.606",5.9,3.8,7.1,"0.411","0.912","0.589",52
"Nance, Tommy",667297,"TOR","CU","Curveball",3.9,4,"93",38.9,"26","0.042","0.042","0.088",30.4,50,27.7,"0.1","0.115","0.141",27.3
"Weaver, Luke",596133,"NYM","FF","4-Seam Fastball",2.4,3,"116",51.6,"26","0.167","0.25","0.236",22.4,26.9,25.9,"0.227","0.328","0.258",38.9
"Marinaccio, Ron",676760,"SD","FF","4-Seam Fastball",-0.3,0,"130",38.6,"26","0.261","0.565","0.387",32.9,26.9,17.5,"0.266","0.612","0.405",56.3
"Gray, Sonny",543243,"BOS","FC","Cutter",2.2,2,"91",23.3,"26","0.261","0.261","0.288",17,0,0,"0.265","0.408","0.335",21.7
"Skenes, Paul",694973,"PIT","CH","Changeup",-0.4,0,"102",18.6,"26","0.25","0.333","0.262",36.4,26.9,12.5,"0.208","0.284","0.223",16.7
"Cecconi, Slade",677944,"CLE","CU","Curveball",-2.9,-3,"101",16.7,"25","0.3","0.6","0.416",40,32,16.3,"0.269","0.536","0.385",46.2
"Peterson, David",656849,"NYM","FF","4-Seam Fastball",-1,-1,"122",21.8,"25","0.292","0.458","0.336",17.2,24,21.4,"0.215","0.295","0.239",33.3
"Faucher, Calvin",676534,"MIA","FC","Cutter",0.8,1,"94",40.9,"25","0.235","0.235","0.354",20.9,8,10,"0.345","0.493","0.46",68.8
"Mlodzinski, Carmen",669387,"PIT","SI","Sinker",-0.5,-1,"124",20.5,"25","0.4","0.5","0.428",8.7,8,10.5,"0.347","0.522","0.426",63.2
"Lawrence, Justin",664875,"PIT","SI","Sinker",0,0,"96",39.5,"25","0.238","0.286","0.378",13.6,0,0,"0.385","0.473","0.426",47.6
"Bido, Osvaldo",674370,"CWS","FF","4-Seam Fastball",-0.1,0,"88",30.3,"25","0.167","0.278","0.332",20.5,12,9.7,"0.262","0.432","0.408",53.3
"Morgan, David",688158,"SD","SI","Sinker",-1.3,-1,"90",34.7,"25","0.318","0.5","0.394",14,8,18.2,"0.28","0.34","0.321",25
"Peralta, Wandy",593974,"SD","SI","Sinker",-3.2,-3,"98",34.5,"25","0.391","0.739","0.496",13.7,8,10.5,"0.241","0.463","0.327",33.3
"Burke, Sean",680732,"CWS","SI","Sinker",-0.4,0,"97",15.5,"25","0.217","0.435","0.308",7.7,0,0,"0.228","0.364","0.29",39.1
"Bernardino, Brennan",657514,"COL","SI","Sinker",1.9,2,"102",44.5,"25","0.292","0.5","0.367",19.6,16,16.7,"0.245","0.392","0.289",35
"Brogdon, Connor",641401,"CLE","CH","Changeup",0.4,0,"93",40.3,"25","0.174","0.217","0.306",24.4,12,18.8,"0.261","0.343","0.282",42.9
"Abbott, Andrew",671096,"CIN","ST","Sweeper",-2.3,-2,"107",17.7,"25","0.292","0.583","0.354",25.5,40,21.3,"0.222","0.466","0.28",40
