"last_name, first_name","player_id","team_name_alt","pitch_type","pitch_name","run_value_per_100","run_value","pitches","pitch_usage","pa","ba","slg","woba","whiff_percent","k_percent","put_away","est_ba","est_slg","est_woba","hard_hit_percent"
"Kay, Anthony",641743,"CWS","CH","Changeup",0.1,0,"81",15.5,"16","0.125","0.313","0.181",26.5,12.5,7.4,"0.31","0.498","0.346",50
"Bednar, David",670280,"NYY","FF","4-Seam Fastball",-3.4,-3,"88",34.5,"16","0.583","0.917","0.656",11.6,12.5,6.5,"0.292","0.401","0.4",50
"Whitlock, Garrett",676477,"BOS","SI","Sinker",0,0,"98",50.8,"16","0.214","0.429","0.325",14.5,6.3,4,"0.323","0.559","0.419",46.2
"Pérez, Eury",691587,"MIA","ST","Sweeper",1.5,1,"78",14.8,"16","0.188","0.313","0.213",34.2,37.5,28.6,"0.161","0.319","0.203",20
"Anderson, Shaun",641312,"LAA","CH","Changeup",-1.1,-1,"82",28.9,"16","0.25","0.813","0.431",26.3,12.5,12.5,"0.281","0.657","0.392",35.7
"Freeland, Kyle",607536,"COL","CU","Curveball",-0.2,0,"82",24.9,"16","0.286","0.286","0.333",32.5,25,18.2,"0.239","0.284","0.29",50
"Kochanowicz, Jack",686799,"LAA","SL","Slider",2,2,"90",16.4,"16","0.077","0.077","0.153",40.7,25,20,"0.307","0.566","0.401",40
"Headrick, Brent",687396,"NYY","SL","Slider",-0.4,0,"81",32.3,"15","0.231","0.385","0.262",57.9,40,27.3,"0.228","0.448","0.283",55.6
"Kay, Anthony",641743,"CWS","ST","Sweeper",0.4,0,"99",19,"15","0.231","0.308","0.297",22.2,20,7.5,"0.26","0.451","0.355",60
"Fairbanks, Pete",664126,"MIA","FF","4-Seam Fastball",0.2,0,"79",47,"15","0.333","0.533","0.373",24.3,26.7,22.2,"0.235","0.481","0.301",54.5
"Agnos, Zach",688642,"COL","FF","4-Seam Fastball",-1.7,-1,"80",25.9,"15","0.308","0.538","0.36",17.1,13.3,5.9,"0.33","0.575","0.382",33.3
"Pérez, Eury",691587,"MIA","SL","Slider",-2.2,-2,"86",16.3,"14","0.25","0.833","0.475",43.8,21.4,11.5,"0.34","0.895","0.542",66.7
"Bednar, David",670280,"NYY","CU","Curveball",0.6,1,"85",33.3,"14","0.308","0.308","0.257",31.3,14.3,10.5,"0.3","0.34","0.293",16.7
"Imai, Tatsuya",837227,"HOU","FF","4-Seam Fastball",-0.9,-1,"98",47.8,"14","0.3","0.3","0.393",25,28.6,14.8,"0.242","0.315","0.373",50
"Lorenzen, Michael",547179,"COL","CU","Curveball",0.1,0,"91",14.8,"14","0.286","0.357","0.282",26.7,7.1,6.7,"0.285","0.33","0.267",53.8
"Keller, Brad",641745,"PHI","FF","4-Seam Fastball",-3.3,-3,"79",38.5,"14","0.455","0.727","0.55",26.3,28.6,12.9,"0.283","0.415","0.386",71.4
"Erceg, Lucas",668674,"KC","FF","4-Seam Fastball",0.4,0,"79",34.5,"14","0.231","0.308","0.268",14.7,21.4,12.5,"0.414","0.629","0.469",60
"Abbott, Andrew",671096,"CIN","CU","Curveball",1.3,1,"84",13.9,"13","0.25","0.25","0.16",18.5,0,0,"0.287","0.446","0.354",16.7
"Suarez, Ranger",624133,"BOS","FF","4-Seam Fastball",2.8,2,"86",17.1,"13","0.091","0.091","0.177",14.3,30.8,18.2,"0.186","0.393","0.314",42.9
"Skenes, Paul",694973,"PIT","ST","Sweeper",0.1,0,"87",15.9,"13","0.167","0.417","0.277",24.2,38.5,21.7,"0.132","0.327","0.231",42.9
"Miller, Erik",669062,"SF","SL","Slider",3.8,3,"87",37,"12","0","0","0",50,66.7,25.8,"0.059","0.065","0.054",25
"Stanek, Ryne",592773,"STL","SL","Slider",-2,-2,"84",26.5,"8","0.5","0.625","0.494",51.4,12.5,3,"0.353","0.485","0.357",42.9
